Lon,Lat,Est,Tmax,Fecha
-104.32,19.04,Observatorio de Manzanillo Col.,31.1,2022-01-01
-103.73,18.76,Cerro de Ortega Col.,33.9,2022-01-01
-103.87,18.91,Tecomán Col.,35.8,2022-01-01
-103.8,19.21,Coquimatlán Col.,31.5,2022-01-01
-103.73,19.22,La Posta Col.,32.9,2022-01-01
-104.1,18.94,Radar Col.,31.7,2022-01-01
-103.81,19.33,Peñitas Col.,33.4,2022-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,30.7,2022-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.9,2022-01-01
-103.88,19.11,Presa derivadora Jala Col.,32.3,2022-01-01
-103.61,19.25,Buenavista Col.,33.5,2022-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.8,2022-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,33.1,2022-01-01
-103.87,19.17,La Esperanza Col.,33.7,2022-02-01
-103.73,18.76,Cerro de Ortega Col.,34.2,2022-02-01
-103.77,18.81,Laguna de Amela Col.,33.4,2022-02-01
-103.63,18.83,Callejones Col.,36.0,2022-02-01
-103.87,18.91,Tecomán Col.,37.6,2022-02-01
-103.8,19.21,Coquimatlán Col.,32.7,2022-02-01
-103.73,19.22,La Posta Col.,34.5,2022-02-01
-104.1,18.94,Radar Col.,32.0,2022-02-01
-103.81,19.33,Peñitas Col.,34.5,2022-02-01
-103.6,19.32,Cuauhtémoc Col.,33.1,2022-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.1,2022-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,31.1,2022-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.4,2022-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,34.7,2022-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,31.4,2022-02-01
-103.88,19.11,Presa derivadora Jala Col.,33.2,2022-02-01
-103.61,19.25,Buenavista Col.,34.1,2022-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.1,2022-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,34.5,2022-02-01
-103.87,19.17,La Esperanza Col.,34.0,2022-03-01
-103.73,18.76,Cerro de Ortega Col.,32.6,2022-03-01
-103.77,18.81,Laguna de Amela Col.,32.3,2022-03-01
-103.63,18.83,Callejones Col.,35.1,2022-03-01
-103.87,18.91,Tecomán Col.,35.6,2022-03-01
-103.8,19.21,Coquimatlán Col.,32.3,2022-03-01
-103.73,19.22,La Posta Col.,35.1,2022-03-01
-104.1,18.94,Radar Col.,30.2,2022-03-01
-103.81,19.33,Peñitas Col.,36.4,2022-03-01
-103.6,19.32,Cuauhtémoc Col.,33.8,2022-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.8,2022-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.3,2022-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.9,2022-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,35.1,2022-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.5,2022-03-01
-103.88,19.11,Presa derivadora Jala Col.,32.7,2022-03-01
-103.61,19.25,Buenavista Col.,34.2,2022-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.1,2022-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,35.2,2022-03-01
-103.87,19.17,La Esperanza Col.,35.1,2022-04-01
-103.73,18.76,Cerro de Ortega Col.,32.8,2022-04-01
-103.77,18.81,Laguna de Amela Col.,32.1,2022-04-01
-103.63,18.83,Callejones Col.,35.4,2022-04-01
-103.87,18.91,Tecomán Col.,35.6,2022-04-01
-103.8,19.21,Coquimatlán Col.,32.9,2022-04-01
-103.73,19.22,La Posta Col.,35.7,2022-04-01
-104.1,18.94,Radar Col.,30.3,2022-04-01
-103.81,19.33,Peñitas Col.,37.6,2022-04-01
-103.6,19.32,Cuauhtémoc Col.,34.1,2022-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.9,2022-04-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.4,2022-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.1,2022-04-01
-103.73,19.23,Observatorio de Colima Col. SMN*,35.6,2022-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.5,2022-04-01
-103.88,19.11,Presa derivadora Jala Col.,32.8,2022-04-01
-103.61,19.25,Buenavista Col.,35.7,2022-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.0,2022-04-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,35.1,2022-04-01
-103.87,19.17,La Esperanza Col.,35.8,2022-05-01
-103.73,18.76,Cerro de Ortega Col.,34.7,2022-05-01
-103.77,18.81,Laguna de Amela Col.,34.1,2022-05-01
-103.63,18.83,Callejones Col.,37.1,2022-05-01
-103.87,18.91,Tecomán Col.,35.6,2022-05-01
-103.8,19.21,Coquimatlán Col.,33.6,2022-05-01
-103.73,19.22,La Posta Col.,36.3,2022-05-01
-104.1,18.94,Radar Col.,31.3,2022-05-01
-103.81,19.33,Peñitas Col.,37.2,2022-05-01
-103.6,19.32,Cuauhtémoc Col.,35.6,2022-05-01
-114.73,18.35,Isla Clarión Col. SEMAR*,26.2,2022-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.2,2022-05-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,30.6,2022-05-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.3,2022-05-01
-103.73,19.23,Observatorio de Colima Col. SMN*,36.1,2022-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,31.0,2022-05-01
-103.88,19.11,Presa derivadora Jala Col.,33.7,2022-05-01
-103.61,19.25,Buenavista Col.,35.6,2022-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.4,2022-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,35.5,2022-05-01
-103.87,19.17,La Esperanza Col.,35.2,2022-06-01
-103.73,18.76,Cerro de Ortega Col.,35.1,2022-06-01
-103.77,18.81,Laguna de Amela Col.,34.6,2022-06-01
-103.63,18.83,Callejones Col.,36.9,2022-06-01
-103.87,18.91,Tecomán Col.,36.3,2022-06-01
-103.8,19.21,Coquimatlán Col.,32.9,2022-06-01
-103.73,19.22,La Posta Col.,34.2,2022-06-01
-104.1,18.94,Radar Col.,32.5,2022-06-01
-103.81,19.33,Peñitas Col.,35.5,2022-06-01
-103.6,19.32,Cuauhtémoc Col.,31.9,2022-06-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.0,2022-06-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,32.2,2022-06-01
-104.3,19.07,Manzanillo Col. SEMAR*,31.7,2022-06-01
-103.73,19.23,Observatorio de Colima Col. SMN*,34.1,2022-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.3,2022-06-01
-103.88,19.11,Presa derivadora Jala Col.,33.1,2022-06-01
-103.61,19.25,Buenavista Col.,33.1,2022-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.3,2022-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,32.0,2022-06-01
-103.87,19.17,La Esperanza Col.,34.5,2022-07-01
-103.73,18.76,Cerro de Ortega Col.,35.3,2022-07-01
-103.77,18.81,Laguna de Amela Col.,35.3,2022-07-01
-103.63,18.83,Callejones Col.,38.1,2022-07-01
-103.87,18.91,Tecomán Col.,37.1,2022-07-01
-103.8,19.21,Coquimatlán Col.,33.5,2022-07-01
-103.73,19.22,La Posta Col.,34.1,2022-07-01
-104.1,18.94,Radar Col.,33.6,2022-07-01
-103.81,19.33,Peñitas Col.,34.1,2022-07-01
-103.6,19.32,Cuauhtémoc Col.,32.2,2022-07-01
-110.95,18.73,Isla Socorro Col. SEMAR*,29.8,2022-07-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,33.4,2022-07-01
-104.3,19.07,Manzanillo Col. SEMAR*,33.0,2022-07-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.5,2022-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,33.7,2022-07-01
-103.88,19.11,Presa derivadora Jala Col.,33.5,2022-07-01
-103.61,19.25,Buenavista Col.,31.5,2022-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,31.2,2022-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,31.8,2022-07-01
-103.87,19.17,La Esperanza Col.,34.4,2022-08-01
-103.73,18.76,Cerro de Ortega Col.,35.7,2022-08-01
-103.77,18.81,Laguna de Amela Col.,35.4,2022-08-01
-103.63,18.83,Callejones Col.,38.1,2022-08-01
-103.87,18.91,Tecomán Col.,36.8,2022-08-01
-103.8,19.21,Coquimatlán Col.,33.5,2022-08-01
-103.73,19.22,La Posta Col.,33.7,2022-08-01
-104.1,18.94,Radar Col.,33.7,2022-08-01
-103.81,19.33,Peñitas Col.,32.9,2022-08-01
-103.6,19.32,Cuauhtémoc Col.,31.6,2022-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,31.1,2022-08-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,34.0,2022-08-01
-104.3,19.07,Manzanillo Col. SEMAR*,33.3,2022-08-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.1,2022-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,34.4,2022-08-01
-103.88,19.11,Presa derivadora Jala Col.,33.3,2022-08-01
-103.61,19.25,Buenavista Col.,32.7,2022-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,31.1,2022-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,31.1,2022-08-01
-103.87,19.17,La Esperanza Col.,33.4,2022-09-01
-103.73,18.76,Cerro de Ortega Col.,34.5,2022-09-01
-103.77,18.81,Laguna de Amela Col.,34.4,2022-09-01
-103.63,18.83,Callejones Col.,35.9,2022-09-01
-103.87,18.91,Tecomn Col.,35.2,2022-09-01
-103.8,19.21,Coquimatln Col.,32.5,2022-09-01
-103.73,19.22,La Posta Col.,32.3,2022-09-01
-104.1,18.94,Radar Col.,33.1,2022-09-01
-103.81,19.33,Peitas Col.,33.5,2022-09-01
-103.6,19.32,Cuauhtmoc Col.,30.9,2022-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,29.8,2022-09-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,32.8,2022-09-01
-104.3,19.07,Manzanillo Col. SEMAR*,32.1,2022-09-01
-103.73,19.23,Observatorio de Colima Col. SMN*,32.3,2022-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,33.2,2022-09-01
-103.88,19.11,Presa derivadora Jala Col.,31.9,2022-09-01
-103.61,19.25,Buenavista Col.,32.0,2022-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.5,2022-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.5,2022-09-01
-103.87,19.17,La Esperanza Col.,33.8,2022-10-01
-103.73,18.76,Cerro de Ortega Col.,33.7,2022-10-01
-103.77,18.81,Laguna de Amela Col.,33.8,2022-10-01
-103.63,18.83,Callejones Col.,35.1,2022-10-01
-103.87,18.91,Tecomán Col.,36.8,2022-10-01
-103.8,19.21,Coquimatlán Col.,32.7,2022-10-01
-103.73,19.22,La Posta Col.,32.7,2022-10-01
-104.1,18.94,Radar Col.,34.1,2022-10-01
-103.81,19.33,Peñitas Col.,32.8,2022-10-01
-103.6,19.32,Cuauhtémoc Col.,31.7,2022-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,30.2,2022-10-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,32.9,2022-10-01
-104.3,19.07,Manzanillo Col. SEMAR*,32.0,2022-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,32.6,2022-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,33.1,2022-10-01
-103.88,19.11,Presa derivadora Jala Col.,32.6,2022-10-01
-103.61,19.25,Buenavista Col.,32.9,2022-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.0,2022-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.7,2022-10-01
-103.87,19.17,La Esperanza Col.,34.4,2022-11-01
-103.73,18.76,Cerro de Ortega Col.,33.6,2022-11-01
-103.77,18.81,Laguna de Amela Col.,34.0,2022-11-01
-103.63,18.83,Callejones Col.,35.7,2022-11-01
-103.87,18.91,Tecomán Col.,36.6,2022-11-01
-103.8,19.21,Coquimatlán Col.,33.4,2022-11-01
-103.73,19.22,La Posta Col.,33.3,2022-11-01
-104.1,18.94,Radar Col.,33.4,2022-11-01
-103.81,19.33,Peñitas Col.,34.3,2022-11-01
-103.6,19.32,Cuauhtémoc Col.,31.6,2022-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.6,2022-11-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,32.2,2022-11-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.9,2022-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.9,2022-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.3,2022-11-01
-103.88,19.11,Presa derivadora Jala Col.,32.7,2022-11-01
-103.61,19.25,Buenavista Col.,34.5,2022-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,29.0,2022-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,28.0,2022-11-01
-103.87,19.17,La Esperanza Col.,33.8,2022-12-01
-103.73,18.76,Cerro de Ortega Col.,33.4,2022-12-01
-103.77,18.81,Laguna de Amela Col.,33.0,2022-12-01
-103.63,18.83,Callejones Col.,35.5,2022-12-01
-103.87,18.91,Tecomán Col.,35.9,2022-12-01
-103.8,19.21,Coquimatlán Col.,33.1,2022-12-01
-103.73,19.22,La Posta Col.,32.8,2022-12-01
-104.1,18.94,Radar Col.,32.2,2022-12-01
-103.81,19.33,Peñitas Col.,34.1,2022-12-01
-103.6,19.32,Cuauhtémoc Col.,30.6,2022-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.3,2022-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,31.5,2022-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.0,2022-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.7,2022-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,31.8,2022-12-01
-103.88,19.11,Presa derivadora Jala Col.,32.8,2022-12-01
-103.61,19.25,Buenavista Col.,33.2,2022-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.4,2022-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,28.0,2022-12-01
-103.87,19.17,La Esperanza Col.,33.4,2023-01-01
-103.73,18.76,Cerro de Ortega Col.,33.6,2023-01-01
-103.77,18.81,Laguna de Amela Col.,34.2,2023-01-01
-103.63,18.83,Callejones Col.,35.5,2023-01-01
-103.87,18.91,Tecomán Col.,36.1,2023-01-01
-103.8,19.21,Coquimatlán Col.,32.6,2023-01-01
-103.73,19.22,La Posta Col.,33.0,2023-01-01
-104.1,18.94,Radar Col.,31.1,2023-01-01
-103.81,19.33,Peñitas Col.,34.2,2023-01-01
-103.6,19.32,Cuauhtémoc Col.,31.6,2023-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.8,2023-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,31.1,2023-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.0,2023-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,34.0,2023-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,31.4,2023-01-01
-103.88,19.11,Presa derivadora Jala Col.,32.0,2023-01-01
-103.61,19.25,Buenavista Col.,33.8,2023-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.5,2023-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.8,2023-01-01
-103.87,19.17,La Esperanza Col.,34.8,2023-02-01
-103.73,18.76,Cerro de Ortega Col.,34.6,2023-02-01
-103.77,18.81,Laguna de Amela Col.,34.9,2023-02-01
-103.63,18.83,Callejones Col.,36.4,2023-02-01
-103.87,18.91,Tecomán Col.,38.4,2023-02-01
-103.8,19.21,Coquimatlán Col.,33.6,2023-02-01
-103.73,19.22,La Posta Col.,34.6,2023-02-01
-104.1,18.94,Radar Col.,31.0,2023-02-01
-103.81,19.33,Peñitas Col.,35.6,2023-02-01
-103.6,19.32,Cuauhtémoc Col.,32.3,2023-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.9,2023-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,31.8,2023-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,30.5,2023-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.0,2023-02-01
-103.88,19.11,Presa derivadora Jala Col.,33.9,2023-02-01
-103.61,19.25,Buenavista Col.,34.1,2023-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.7,2023-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,29.0,2023-02-01
-103.87,19.17,La Esperanza Col.,34.5,2023-03-01
-103.73,18.76,Cerro de Ortega Col.,33.8,2023-03-01
-103.77,18.81,Laguna de Amela Col.,34.3,2023-03-01
-103.87,18.91,Tecomán Col.,36.4,2023-03-01
-103.8,19.21,Coquimatlán Col.,32.4,2023-03-01
-103.73,19.22,La Posta Col.,33.2,2023-03-01
-104.1,18.94,Radar Col.,30.8,2023-03-01
-103.81,19.33,Peñitas Col.,35.4,2023-03-01
-103.6,19.32,Cuauhtémoc Col.,31.7,2023-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.5,2023-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,30.5,2023-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.1,2023-03-01
-103.88,19.11,Presa derivadora Jala Col.,32.4,2023-03-01
-103.61,19.25,Buenavista Col.,34.4,2023-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.1,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,28.5,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,30.4,2023-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.1,2023-04-01
-103.61,19.25,Buenavista Col.,35.92777778,2023-05-01
-103.73,18.76,Cerro de Ortega Col.,36.685,2023-05-01
-103.8,19.21,Coquimatlán Col.,36.03125,2023-05-01
-103.6,19.32,Cuauhtémoc Col.,33.95,2023-05-01
-103.88,19.11,Presa derivadora Jala Col.,35.80555556,2023-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,29.62222222,2023-05-01
-103.87,19.17,La Esperanza Col.,37.53333333,2023-05-01
-103.77,18.81,Laguna de Amela Col.,36.92105263,2023-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,33.14516129,2023-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.16,2023-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.38888889,2023-05-01
-103.81,19.33,Peñitas Col.,38.14444444,2023-05-01
-104.1,18.94,Radar Col.,33.60526316,2023-05-01
-103.87,18.91,Tecomán Col.,37.4,2023-05-01
-103.87,19.17,La Esperanza Col.,36.2,2023-06-01
-103.73,18.76,Cerro de Ortega Col.,37.5,2023-06-01
-103.77,18.81,Laguna de Amela Col.,36.9,2023-06-01
-103.87,18.91,Tecomán Col.,36.9,2023-06-01
-103.8,19.21,Coquimatlán Col.,35.0,2023-06-01
-103.73,19.22,La Posta Col.,36.4,2023-06-01
-104.1,18.94,Radar Col.,33.3,2023-06-01
-103.81,19.33,Peñitas Col.,38.1,2023-06-01
-103.6,19.32,Cuauhtémoc Col.,33.9,2023-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.5,2023-06-01
-103.88,19.11,Presa derivadora Jala Col.,35.5,2023-06-01
-103.61,19.25,Buenavista Col.,35.8,2023-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.6,2023-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,31.0,2023-06-01
-103.61,19.25,Buenavista Col.,36.0,2023-07-01
-103.73,18.76,Cerro de Ortega Col.,38.5,2023-07-01
-103.8,19.21,Coquimatlán Col.,37.0,2023-07-01
-103.6,19.32,Cuauhtémoc Col.,37.0,2023-07-01
-103.88,19.11,Presa derivadora Jala Col.,39.0,2023-07-01
-103.87,19.17,La Esperanza Col.,38.0,2023-07-01
-103.77,18.81,Laguna de Amela Col.,38.5,2023-07-01
-103.72,19.22,La Posta Col.,38.0,2023-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,33.0,2023-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,35.0,2023-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,35.6,2023-07-01
-103.81,19.33,Peñitas Col.,40.0,2023-07-01
-104.1,18.94,Radar Col.,38.0,2023-07-01
-103.87,18.91,Tecomán Col.,40.5,2023-07-01
-103.87,19.17,La Esperanza Col.,35.5,2023-08-01
-103.73,18.76,Cerro de Ortega Col.,35.2,2023-08-01
-103.77,18.81,Laguna de Amela Col.,35.3,2023-08-01
-103.87,18.91,Tecomán Col.,36.8,2023-08-01
-103.8,19.21,Coquimatlán Col.,34.5,2023-08-01
-103.72,19.22,La Posta Col.,34.5,2023-08-01
-104.1,18.94,Radar Col.,35.7,2023-08-01
-103.81,19.33,Peñitas Col.,35.6,2023-08-01
-103.6,19.32,Cuauhtémoc Col.,33.0,2023-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,33.3,2023-08-01
-103.88,19.11,Presa derivadora Jala Col.,34.3,2023-08-01
-103.61,19.25,Buenavista Col.,33.9,2023-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,32.2,2023-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,29.5,2023-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,31.8,2023-08-01
-103.87,19.17,La Esperanza Col.,36.4,2023-09-01
-103.73,18.76,Cerro de Ortega Col.,36.5,2023-09-01
-103.77,18.81,Laguna de Amela Col.,36.7,2023-09-01
-103.87,18.91,Tecomán Col.,36.5,2023-09-01
-103.8,19.21,Coquimatlán Col.,35.1,2023-09-01
-103.73,19.22,La Posta Col.,35.5,2023-09-01
-104.1,18.94,Radar Col.,35.9,2023-09-01
-103.81,19.33,Peñitas Col.,37.1,2023-09-01
-103.6,19.32,Cuauhtémoc Col.,33.3,2023-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,33.6,2023-09-01
-103.88,19.11,Presa derivadora Jala Col.,35.2,2023-09-01
-103.61,19.25,Buenavista Col.,34.5,2023-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,32.1,2023-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,29.5,2023-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,32.8,2023-09-01
-103.87,19.17,La Esperanza Col.,33.2,2023-10-01
-103.73,18.76,Cerro de Ortega Col.,35.0,2023-10-01
-103.77,18.81,Laguna de Amela Col.,35.8,2023-10-01
-103.87,18.91,Tecomán Col.,34.8,2023-10-01
-103.8,19.21,Coquimatlán Col.,33.1,2023-10-01
-103.73,19.22,La Posta Col.,32.8,2023-10-01
-104.1,18.94,Radar Col.,34.1,2023-10-01
-103.81,19.33,Peñitas Col.,33.8,2023-10-01
-103.6,19.32,Cuauhtémoc Col.,31.4,2023-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.3,2023-10-01
-103.88,19.11,Presa derivadora Jala Col.,32.8,2023-10-01
-103.61,19.25,Buenavista Col.,32.6,2023-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,31.3,2023-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,28.1,2023-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,31.1,2023-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.2,2023-10-01
-103.87,19.17,La Esperanza Col.,34.8,2023-11-01
-103.73,18.76,Cerro de Ortega Col.,36.2,2023-11-01
-103.77,18.81,Laguna de Amela Col.,36.4,2023-11-01
-103.87,18.91,Tecomán Col.,35.4,2023-11-01
-103.73,19.22,La Posta Col.,34.0,2023-11-01
-104.1,18.94,Radar Col.,35.6,2023-11-01
-103.81,19.33,Peñitas Col.,35.7,2023-11-01
-103.6,19.32,Cuauhtémoc Col.,32.7,2023-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,32.4,2023-11-01
-103.88,19.11,Presa derivadora Jala Col.,34.2,2023-11-01
-103.61,19.25,Buenavista Col.,34.0,2023-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,30.9,2023-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,29.1,2023-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,30.5,2023-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,34.2,2023-11-01
-103.87,19.17,La Esperanza Col.,33.1,2023-12-01
-103.73,18.76,Cerro de Ortega Col.,33.2,2023-12-01
-103.77,18.81,Laguna de Amela Col.,33.3,2023-12-01
-103.87,18.91,Tecomán Col.,34.1,2023-12-01
-103.8,19.21,Coquimatlán Col.,32.3,2023-12-01
-103.73,19.22,La Posta Col.,32.5,2023-12-01
-104.1,18.94,Radar Col.,33.5,2023-12-01
-103.81,19.33,Peñitas Col.,33.0,2023-12-01
-103.6,19.32,Cuauhtémoc Col.,30.9,2023-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,31.1,2023-12-01
-103.88,19.11,Presa derivadora Jala Col.,32.3,2023-12-01
-103.61,19.25,Buenavista Col.,32.4,2023-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,29.4,2023-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.9,2023-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,29.6,2023-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,33.5,2023-12-01
-104.06,19.39,Minatitlán,28.5,2023-12-01
-103.87,19.17,La Esperanza Col.,34.8,2024-01-01
-103.73,18.76,Cerro de Ortega Col.,33.5,2024-01-01
-103.77,18.81,Laguna de Amela Col.,33.5,2024-01-01
-103.87,18.91,Tecomán Col.,33.9,2024-01-01
-103.8,19.21,Coquimatlán Col.,33.0,2024-01-01
-103.73,19.22,La Posta Col.,32.7,2024-01-01
-104.1,18.94,Radar Col.,34.6,2024-01-01
-103.81,19.33,Peñitas Col.,34.7,2024-01-01
-103.6,19.32,Cuauhtémoc Col.,31.3,2024-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.8,2024-01-01
-103.88,19.11,Presa derivadora Jala Col.,32.8,2024-01-01
-103.61,19.25,Buenavista Col.,33.3,2024-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.1,2024-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.6,2024-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.6,2024-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,32.2,2024-01-01
-103.87,19.17,La Esperanza Col.,33.4,2024-02-01
-103.73,18.76,Cerro de Ortega Col.,33.6,2024-02-01
