Lon,Lat,Est,Tmed,Fecha
-103.77,18.81,Laguna de Amela Col.,26.6,2019-12-01
-103.63,18.83,Callejones Col.,26.6,2019-12-01
-104.32,19.04,Manzanillo Col.,26.6,2019-12-01
-103.8,19.21,Coquimatlán Col.,26.6,2019-12-01
-103.73,19.22,La Posta Col.,26.6,2019-12-01
-103.61,19.25,Buena Vista Col.,26.6,2019-12-01
-103.6,19.32,Cuauhtémoc Col.,26.6,2019-12-01
-103.88,19.11,Derivadora Jala Col.,26.6,2019-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.6,2019-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,26.6,2019-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.6,2019-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.6,2019-12-01
-103.87,18.91,Tecomán Col.,26.6,2019-12-01
-103.87,19.17,La Esperanza Col.,26.6,2019-12-01
-103.73,19.22,Radar Col.,26.6,2019-12-01
-103.81,19.32,Peñitas Col.,26.6,2019-12-01
-103.87,19.17,La Esperanza Col.,23.95,2020-01-01
-103.72,18.75,Cerro de Ortega Col.,26.41964286,2020-01-01
-103.77,18.81,Laguna de Amela Col.,26.58225806,2020-01-01
-103.63,18.83,Callejones Col.,28.15,2020-01-01
-103.87,18.91,Tecomán Col.,27.94354839,2020-01-01
-104.32,19.04,Manzanillo Col.,27.27962963,2020-01-01
-103.8,19.21,Coquimatlán Col.,25.4,2020-01-01
-103.73,19.22,La Posta Col.,24.89516129,2020-01-01
-103.73,19.22,Radar Col.,25.77419355,2020-01-01
-103.61,19.25,Buena Vista Col.,23.81034483,2020-01-01
-103.81,19.32,Peñitas Col.,25.31944444,2020-01-01
-103.6,19.32,Cuauhtémoc Col.,24.18846154,2020-01-01
-103.88,19.11,Derivadora Jala Col.,25.12931034,2020-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.78888889,2020-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,26.352,2020-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.17258065,2020-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.32,2020-01-01
-103.87,19.17,La Esperanza Col.,23.84090909,2020-02-01
-103.72,18.75,Cerro de Ortega Col.,26.12931034,2020-02-01
-103.77,18.81,Laguna de Amela Col.,25.78448276,2020-02-01
-103.63,18.83,Callejones Col.,27.82692308,2020-02-01
-103.87,18.91,Tecomán Col.,27.48148148,2020-02-01
-104.32,19.04,Manzanillo Col.,26.16551724,2020-02-01
-103.73,19.22,La Posta Col.,25.29107143,2020-02-01
-103.73,19.22,Radar Col.,25.20689655,2020-02-01
-103.61,19.25,Buena Vista Col.,24.79166667,2020-02-01
-103.81,19.32,Peñitas Col.,25.01666667,2020-02-01
-103.6,19.32,Cuauhtémoc Col.,24.20454545,2020-02-01
-103.88,19.11,Derivadora Jala Col.,24.60576923,2020-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.65862069,2020-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.22758621,2020-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.91206897,2020-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.62222222,2020-02-01
-103.87,19.17,La Esperanza Col.,26.2375,2020-03-01
-103.73,18.76,Cerro de Ortega Col.,26.95967742,2020-03-01
-103.77,18.81,Laguna de Amela Col.,26.49193548,2020-03-01
-103.63,18.83,Callejones Col.,28.51190476,2020-03-01
-103.87,18.91,Tecomán Col.,28.71296296,2020-03-01
-104.32,19.04,Manzanillo Col.,26.96833333,2020-03-01
-103.8,19.21,Coquimatlán Col.,26.942,2020-03-01
-103.73,19.22,La Posta Col.,27.11290323,2020-03-01
-104.1,18.94,Radar Col.,26.20806452,2020-03-01
-103.61,19.25,Buena Vista Col.,24.97321429,2020-03-01
-103.81,19.33,Peñitas Col.,27.56578947,2020-03-01
-103.6,19.32,Cuauhtémoc Col.,25.84310345,2020-03-01
-103.88,19.11,Derivadora Jala Col.,25.84677419,2020-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.57096774,2020-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,26.52419355,2020-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.39354839,2020-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.76451613,2020-03-01
-103.87,19.17,La Esperanza Col.,24.7,2020-04-01
-103.73,18.76,Cerro de Ortega Col.,26.1,2020-04-01
-103.77,18.81,Laguna de Amela Col.,25.6,2020-04-01
-103.63,18.83,Callejones Col.,27.5,2020-04-01
-103.87,18.91,Tecomán Col.,27.1,2020-04-01
-104.32,19.04,Manzanillo Col.,25.3,2020-04-01
-103.8,19.21,Coquimatlán Col.,26.2,2020-04-01
-103.73,19.22,La Posta Col.,27.1,2020-04-01
-104.1,18.94,Radar Col.,24.8,2020-04-01
-103.61,19.25,Buena Vista Col.,26.2,2020-04-01
-103.81,19.33,Peñitas Col.,28.5,2020-04-01
-103.6,19.32,Cuauhtémoc Col.,26.7,2020-04-01
-103.88,19.11,Derivadora Jala Col.,24.8,2020-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.2,2020-04-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.8,2020-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.5,2020-04-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.6,2020-04-01
-103.87,19.17,La Esperanza Col.,25.0,2020-05-01
-103.73,18.76,Cerro de Ortega Col.,27.2,2020-05-01
-103.77,18.81,Laguna de Amela Col.,26.9,2020-05-01
-103.63,18.83,Callejones Col.,28.4,2020-05-01
-103.87,18.91,Tecomán Col.,27.8,2020-05-01
-104.32,19.04,Manzanillo Col.,26.1,2020-05-01
-103.8,19.21,Coquimatlán Col.,26.6,2020-05-01
-103.73,19.22,La Posta Col.,27.5,2020-05-01
-104.1,18.94,Radar Col.,25.1,2020-05-01
-103.61,19.25,Buena Vista Col.,26.3,2020-05-01
-103.81,19.33,Peñitas Col.,28.8,2020-05-01
-103.6,19.32,Cuauhtémoc Col.,26.8,2020-05-01
-103.88,19.11,Derivadora Jala Col.,25.2,2020-05-01
-114.73,18.35,Isla Clarión Col. SEMAR*,23.4,2020-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.2,2020-05-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.4,2020-05-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.5,2020-05-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.9,2020-05-01
-103.87,19.17,La Esperanza Col.,27.7,2020-06-01
-103.73,18.76,Cerro de Ortega Col.,28.8,2020-06-01
-103.77,18.81,Laguna de Amela Col.,28.6,2020-06-01
-103.63,18.83,Callejones Col.,30.8,2020-06-01
-103.87,18.91,Tecomán Col.,30.3,2020-06-01
-104.32,19.04,Manzanillo Col.,28.6,2020-06-01
-103.8,19.21,Coquimatlán Col.,28.2,2020-06-01
-103.73,19.22,La Posta Col.,28.5,2020-06-01
-104.1,18.94,Radar Col.,27.6,2020-06-01
-103.61,19.25,Buena Vista Col.,27.3,2020-06-01
-103.81,19.33,Peñitas Col.,29.4,2020-06-01
-103.6,19.32,Cuauhtémoc Col.,27.3,2020-06-01
-103.88,19.11,Derivadora Jala Col.,27.3,2020-06-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.6,2020-06-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.2,2020-06-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.2,2020-06-01
-103.73,19.23,Observatorio de Colima Col. SMN*,28.3,2020-06-01
-103.87,19.17,La Esperanza Col.,28.7,2020-07-01
-103.73,18.76,Cerro de Ortega Col.,29.2,2020-07-01
-103.77,18.81,Laguna de Amela Col.,29.1,2020-07-01
-103.63,18.83,Callejones Col.,31.0,2020-07-01
-103.87,18.91,Tecomán Col.,31.1,2020-07-01
-104.32,19.04,Manzanillo Col.,29.9,2020-07-01
-103.8,19.21,Coquimatlán Col.,28.4,2020-07-01
-103.73,19.22,La Posta Col.,28.6,2020-07-01
-104.1,18.94,Radar Col.,29.2,2020-07-01
-103.61,19.25,Buena Vista Col.,26.7,2020-07-01
-103.81,19.33,Peñitas Col.,28.9,2020-07-01
-103.6,19.32,Cuauhtémoc Col.,26.8,2020-07-01
-103.88,19.11,Derivadora Jala Col.,28.3,2020-07-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.7,2020-07-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.4,2020-07-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.6,2020-07-01
-103.73,19.23,Observatorio de Colima Col. SMN*,28.5,2020-07-01
-103.87,19.17,La Esperanza Col.,28.4,2020-08-01
-103.73,18.76,Cerro de Ortega Col.,29.0,2020-08-01
-103.77,18.81,Laguna de Amela Col.,28.7,2020-08-01
-103.63,18.83,Callejones Col.,31.4,2020-08-01
-103.87,18.91,Tecomán Col.,29.7,2020-08-01
-103.8,19.21,Coquimatlán Col.,27.9,2020-08-01
-103.73,19.22,La Posta Col.,27.8,2020-08-01
-104.1,18.94,Radar Col.,27.7,2020-08-01
-103.81,19.33,Peñitas Col.,27.2,2020-08-01
-103.6,19.32,Cuauhtémoc Col.,25.7,2020-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.8,2020-08-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.2,2020-08-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.2,2020-08-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.5,2020-08-01
-104.32,19.04,Manzanillo Col.,29.6,2020-08-01
-103.88,19.11,Derivadora Jala Col.,27.0,2020-08-01
-103.61,19.25,Buena Vista Col.,26.0,2020-08-01
-103.87,19.17,La Esperanza Col.,27.7,2020-09-01
-103.73,18.76,Cerro de Ortega Col.,29.1,2020-09-01
-103.77,18.81,Laguna de Amela Col.,28.6,2020-09-01
-103.87,18.91,Tecomán Col.,30.8,2020-09-01
-103.8,19.21,Coquimatlán Col.,27.7,2020-09-01
-103.73,19.22,La Posta Col.,27.6,2020-09-01
-104.1,18.94,Radar Col.,27.8,2020-09-01
-103.81,19.33,Peñitas Col.,27.2,2020-09-01
-103.6,19.32,Cuauhtémoc Col.,26.2,2020-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.5,2020-09-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.4,2020-09-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.4,2020-09-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.3,2020-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.7,2020-09-01
-103.88,19.11,Presa derivadora Jala Col.,27.2,2020-09-01
-103.61,19.25,Buenavista Col.,25.9,2020-09-01
-103.87,19.17,La Esperanza Col.,28.2,2020-10-01
-103.73,18.76,Cerro de Ortega Col.,29.0,2020-10-01
-103.77,18.81,Laguna de Amela Col.,28.6,2020-10-01
-103.87,18.91,Tecomán Col.,31.5,2020-10-01
-103.8,19.21,Coquimatlán Col.,28.3,2020-10-01
-103.73,19.22,La Posta Col.,28.1,2020-10-01
-104.1,18.94,Radar Col.,29.7,2020-10-01
-103.81,19.33,Peñitas Col.,27.9,2020-10-01
-103.6,19.32,Cuauhtémoc Col.,26.6,2020-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.3,2020-10-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.7,2020-10-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.7,2020-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.9,2020-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.0,2020-10-01
-103.88,19.11,Presa derivadora Jala Col.,28.1,2020-10-01
-103.61,19.25,Buenavista Col.,26.6,2020-10-01
-103.87,19.17,La Esperanza Col.,26.7,2020-11-01
-103.73,18.76,Cerro de Ortega Col.,28.0,2020-11-01
-103.77,18.81,Laguna de Amela Col.,27.7,2020-11-01
-103.87,18.91,Tecomán Col.,30.4,2020-11-01
-103.8,19.21,Coquimatlán Col.,27.8,2020-11-01
-103.73,19.22,La Posta Col.,27.5,2020-11-01
-104.1,18.94,Radar Col.,28.6,2020-11-01
-103.81,19.33,Peñitas Col.,28.1,2020-11-01
-103.6,19.32,Cuauhtémoc Col.,26.4,2020-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.6,2020-11-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.1,2020-11-01
-104.3,19.07,Manzanillo Col. SEMAR*,27.5,2020-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.3,2020-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.6,2020-11-01
-103.88,19.11,Presa derivadora Jala Col.,27.2,2020-11-01
-103.61,19.25,Buenavista Col.,26.7,2020-11-01
-103.87,19.17,La Esperanza Col.,24.2,2020-12-01
-103.73,18.76,Cerro de Ortega Col.,26.7,2020-12-01
-103.77,18.81,Laguna de Amela Col.,26.6,2020-12-01
-103.87,18.91,Tecomán Col.,27.7,2020-12-01
-103.8,19.21,Coquimatlán Col.,25.3,2020-12-01
-103.73,19.22,La Posta Col.,25.1,2020-12-01
-104.1,18.94,Radar Col.,26.2,2020-12-01
-103.6,19.32,Cuauhtémoc Col.,24.2,2020-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.7,2020-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.9,2020-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.3,2020-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.9,2020-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.4,2020-12-01
-103.88,19.11,Presa derivadora Jala Col.,24.6,2020-12-01
-103.61,19.25,Buenavista Col.,24.3,2020-12-01
-103.87,19.17,La Esperanza Col.,23.8,2021-01-01
-103.73,18.76,Cerro de Ortega Col.,24.8,2021-01-01
-103.77,18.81,Laguna de Amela Col.,24.4,2021-01-01
-103.87,18.91,Tecomán Col.,27.4,2021-01-01
-103.8,19.21,Coquimatlán Col.,25.0,2021-01-01
-103.73,19.22,La Posta Col.,25.0,2021-01-01
-104.1,18.94,Radar Col.,24.5,2021-01-01
-103.81,19.33,Peñitas Col.,26.3,2021-01-01
-103.6,19.32,Cuauhtémoc Col.,24.7,2021-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.2,2021-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.9,2021-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.1,2021-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.8,2021-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.4,2021-01-01
-103.88,19.11,Presa derivadora Jala Col.,24.4,2021-01-01
-103.61,19.25,Buenavista Col.,23.7,2021-01-01
-103.87,19.17,La Esperanza Col.,23.8,2021-02-01
-103.73,18.76,Cerro de Ortega Col.,24.5,2021-02-01
-103.77,18.81,Laguna de Amela Col.,24.2,2021-02-01
-103.87,18.91,Tecomán Col.,26.9,2021-02-01
-103.8,19.21,Coquimatlán Col.,23.8,2021-02-01
-103.73,19.22,La Posta Col.,24.5,2021-02-01
-104.1,18.94,Radar Col.,24.2,2021-02-01
-103.81,19.33,Peñitas Col.,25.8,2021-02-01
-103.6,19.32,Cuauhtémoc Col.,21.6,2021-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.1,2021-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.2,2021-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,23.8,2021-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.1,2021-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,24.8,2021-02-01
-103.88,19.11,Presa derivadora Jala Col.,23.4,2021-02-01
-103.61,19.25,Buenavista Col.,23.3,2021-02-01
-103.87,19.17,La Esperanza Col.,23.5,2021-03-01
-103.73,18.76,Cerro de Ortega Col.,24.9,2021-03-01
-103.77,18.81,Laguna de Amela Col.,24.5,2021-03-01
-103.87,18.91,Tecomán Col.,27.3,2021-03-01
-103.8,19.21,Coquimatlán Col.,24.4,2021-03-01
-103.73,19.22,La Posta Col.,25.9,2021-03-01
-104.1,18.94,Radar Col.,24.3,2021-03-01
-103.81,19.33,Peñitas Col.,26.8,2021-03-01
-103.6,19.32,Cuauhtémoc Col.,25.8,2021-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.6,2021-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.7,2021-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.2,2021-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.3,2021-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.2,2021-03-01
-103.88,19.11,Presa derivadora Jala Col.,23.8,2021-03-01
-103.61,19.25,Buenavista Col.,23.6,2021-03-01
-103.87,19.17,La Esperanza Col.,24.3,2021-04-01
-103.73,18.76,Cerro de Ortega Col.,25.8,2021-04-01
-103.77,18.81,Laguna de Amela Col.,25.6,2021-04-01
-103.87,18.91,Tecomán Col.,27.4,2021-04-01
-103.8,19.21,Coquimatlán Col.,25.8,2021-04-01
-103.73,19.22,La Posta Col.,26.9,2021-04-01
-104.1,18.94,Radar Col.,24.6,2021-04-01
-103.81,19.33,Peñitas Col.,28.4,2021-04-01
-103.6,19.32,Cuauhtémoc Col.,26.4,2021-04-01
-114.73,18.35,Isla Clarión Col. SEMAR*,22.7,2021-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.8,2021-04-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.1,2021-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.0,2021-04-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.0,2021-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.6,2021-04-01
-103.88,19.11,Presa derivadora Jala Col.,24.4,2021-04-01
-103.61,19.25,Buenavista Col.,25.4,2021-04-01
-103.87,19.17,La Esperanza Col.,26.6,2021-05-01
-103.73,18.76,Cerro de Ortega Col.,27.5,2021-05-01
-103.77,18.81,Laguna de Amela Col.,27.3,2021-05-01
-103.87,18.91,Tecomán Col.,29.3,2021-05-01
-103.8,19.21,Coquimatlán Col.,27.3,2021-05-01
-103.73,19.22,La Posta Col.,28.1,2021-05-01
-104.1,18.94,Radar Col.,26.3,2021-05-01
-103.81,19.33,Peñitas Col.,28.5,2021-05-01
-103.6,19.32,Cuauhtémoc Col.,27.1,2021-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.7,2021-05-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,27.1,2021-05-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.9,2021-05-01
-103.73,19.23,Observatorio de Colima Col. SMN*,28.3,2021-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,27.6,2021-05-01
-103.88,19.11,Presa derivadora Jala Col.,26.5,2021-05-01
-103.61,19.25,Buenavista Col.,26.5,2021-05-01
-103.87,19.17,La Esperanza Col.,27.8,2021-06-01
-103.73,18.76,Cerro de Ortega Col.,29.0,2021-06-01
-103.77,18.81,Laguna de Amela Col.,28.6,2021-06-01
-103.87,18.91,Tecomán Col.,30.3,2021-06-01
-103.8,19.21,Coquimatlán Col.,28.2,2021-06-01
-103.73,19.22,La Posta Col.,28.0,2021-06-01
-104.1,18.94,Radar Col.,28.5,2021-06-01
-103.81,19.33,Peñitas Col.,29.1,2021-06-01
-103.6,19.32,Cuauhtémoc Col.,27.0,2021-06-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.1,2021-06-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.8,2021-06-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.6,2021-06-01
-103.73,19.23,Observatorio de Colima Col. SMN*,28.2,2021-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.4,2021-06-01
-103.88,19.11,Presa derivadora Jala Col.,27.7,2021-06-01
-103.61,19.25,Buenavista Col.,26.4,2021-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.5,2021-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.7,2021-06-01
-103.87,19.17,La Esperanza Col.,27.9,2021-07-01
-103.73,18.76,Cerro de Ortega Col.,29.4,2021-07-01
-103.77,18.81,Laguna de Amela Col.,29.0,2021-07-01
-103.63,18.83,Callejones Col.,30.5,2021-07-01
-103.87,18.91,Tecomán Col.,30.7,2021-07-01
-103.8,19.21,Coquimatlán Col.,28.3,2021-07-01
-103.73,19.22,La Posta Col.,28.0,2021-07-01
-104.1,18.94,Radar Col.,29.5,2021-07-01
-103.81,19.33,Peñitas Col.,28.1,2021-07-01
-103.6,19.32,Cuauhtémoc Col.,26.9,2021-07-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.6,2021-07-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.4,2021-07-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.5,2021-07-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.7,2021-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.9,2021-07-01
-103.88,19.11,Presa derivadora Jala Col.,27.7,2021-07-01
-103.61,19.25,Buenavista Col.,26.3,2021-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,29.0,2021-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.1,2021-07-01
-103.87,19.17,La Esperanza Col.,27.5,2021-08-01
-103.73,18.76,Cerro de Ortega Col.,29.0,2021-08-01
-103.77,18.81,Laguna de Amela Col.,28.6,2021-08-01
-103.87,18.91,Tecomán Col.,30.1,2021-08-01
-103.8,19.21,Coquimatlán Col.,27.6,2021-08-01
-103.73,19.22,La Posta Col.,27.5,2021-08-01
-104.1,18.94,Radar Col.,28.8,2021-08-01
-103.81,19.33,Peñitas Col.,28.1,2021-08-01
-103.6,19.32,Cuauhtémoc Col.,26.4,2021-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.3,2021-08-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.3,2021-08-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.0,2021-08-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.9,2021-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.8,2021-08-01
-103.88,19.11,Presa derivadora Jala Col.,27.1,2021-08-01
-103.61,19.25,Buenavista Col.,26.2,2021-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.7,2021-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.1,2021-08-01
-103.87,19.17,La Esperanza Col.,26.8,2021-09-01
-103.73,18.76,Cerro de Ortega Col.,28.9,2021-09-01
-103.77,18.81,Laguna de Amela Col.,28.6,2021-09-01
-103.87,18.91,Tecomán Col.,30.5,2021-09-01
-103.8,19.21,Coquimatlán Col.,27.3,2021-09-01
-103.73,19.22,La Posta Col.,27.0,2021-09-01
-104.1,18.94,Radar Col.,28.1,2021-09-01
-103.81,19.33,Peñitas Col.,27.4,2021-09-01
-103.6,19.32,Cuauhtémoc Col.,25.8,2021-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.1,2021-09-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.8,2021-09-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.8,2021-09-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.7,2021-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.1,2021-09-01
-103.88,19.11,Presa derivadora Jala Col.,26.7,2021-09-01
-103.61,19.25,Buenavista Col.,25.5,2021-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.4,2021-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.0,2021-09-01
-103.87,19.17,La Esperanza Col.,27.6,2021-10-01
-103.73,18.76,Cerro de Ortega Col.,29.0,2021-10-01
-103.77,18.81,Laguna de Amela Col.,28.8,2021-10-01
-103.87,18.91,Tecomán Col.,31.2,2021-10-01
-103.8,19.21,Coquimatlán Col.,28.3,2021-10-01
-103.73,19.22,La Posta Col.,27.6,2021-10-01
-104.1,18.94,Radar Col.,29.3,2021-10-01
-103.81,19.33,Peñitas Col.,27.6,2021-10-01
-103.6,19.32,Cuauhtémoc Col.,26.5,2021-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.5,2021-10-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.5,2021-10-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.1,2021-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.0,2021-10-01
-103.88,19.11,Presa derivadora Jala Col.,27.6,2021-10-01
-103.61,19.25,Buenavista Col.,26.7,2021-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.3,2021-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.7,2021-10-01
-103.87,19.17,La Esperanza Col.,26.0,2021-11-01
-103.73,18.76,Cerro de Ortega Col.,28.4,2021-11-01
-103.77,18.81,Laguna de Amela Col.,27.4,2021-11-01
-103.87,18.91,Tecomán Col.,29.7,2021-11-01
-103.8,19.21,Coquimatlán Col.,27.3,2021-11-01
-103.73,19.22,La Posta Col.,26.6,2021-11-01
-104.1,18.94,Radar Col.,27.0,2021-11-01
-103.81,19.33,Peñitas Col.,27.0,2021-11-01
-103.6,19.32,Cuauhtémoc Col.,25.9,2021-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.6,2021-11-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.4,2021-11-01
-104.3,19.07,Manzanillo Col. SEMAR*,27.8,2021-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.5,2021-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.8,2021-11-01
-103.88,19.11,Presa derivadora Jala Col.,26.6,2021-11-01
-103.61,19.25,Buenavista Col.,24.9,2021-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.8,2021-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.3,2021-11-01
-103.87,19.17,La Esperanza Col.,24.7,2021-12-01
-103.73,18.76,Cerro de Ortega Col.,27.4,2021-12-01
-103.77,18.81,Laguna de Amela Col.,26.8,2021-12-01
-103.87,18.91,Tecomán Col.,28.2,2021-12-01
-103.8,19.21,Coquimatlán Col.,26.4,2021-12-01
-103.73,19.22,La Posta Col.,25.7,2021-12-01
-104.1,18.94,Radar Col.,25.5,2021-12-01
-103.6,19.32,Cuauhtémoc Col.,25.7,2021-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.6,2021-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,27.2,2021-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.8,2021-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.8,2021-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,27.6,2021-12-01
-103.88,19.11,Presa derivadora Jala Col.,25.8,2021-12-01
-103.61,19.25,Buenavista Col.,24.8,2021-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,25.8,2021-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.6,2021-12-01
-103.63,18.83,Callejones Col.,27.1,2022-01-01
-103.77,18.81,Laguna de Amela Col.,26.4,2022-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.8,2022-01-01
